beer,beer_id,tasting_category_fine,A_malt_all,A_malt_grain,A_malt_bread,A_malt_cara,A_malt_burn,A_hops_all,A_hops_citrus,A_hops_tropical,A_hops_noble,A_hops_woody,A_esters_all,A_esters_ethac,A_esters_isoaa,A_esters_flower,A_esters_fruity,F_malt_all,F_malt_grain,F_malt_bread,F_malt_cara,F_malt_burn,F_hops_all,F_hops_citrus,F_hops_tropical,F_hops_noble,F_hops_woody,F_esters_all,F_esters_ethac,F_esters_isoaa,F_esters_flower,F_esters_fruity,acidity,bitternes,sweetness,X4vg,diacetyl,dms,metallic,stale_hops,t2n,orange,coriander,clove,lactic,acetic,barnyard,alcohol,aftertaste,body,co2,overall
125,5413963300011,Blond,-0.473833016,-0.402501889,-0.288433866,-0.453922272,-0.271850258,0.385201464,0.111752721,0.297038663,0.424798827,-0.066057291,-0.234525785,-0.163232466,-0.439286666,-0.296358913,-0.121012819,-0.711469962,-0.645493443,-0.535373592,-0.439006656,-0.235016699,0.683638312,0.306732206,-0.173944715,0.166678618,0.708305039,-0.908382961,-0.575683407,-0.646720861,-0.302299588,-0.500840873,-0.279270011,1.836293524,-0.878687967,-0.313703238,-0.232955362,0.017095645,0.051271747,-0.181559234,0.631627929,-0.227749707,0.10396689,-0.22386688,-0.329386681,-0.298126863,-0.176747473,0.115089693,0.491576274,-0.272217467,0.282024375,-0.43386889
6,8711406031766,Amber,-0.612722093,-0.474857035,-0.089496732,-0.085799506,-0.385069853,-0.408514911,0.009570801,0.1348209,-0.709072994,-0.371658537,0.611714036,-0.070650332,0.592223224,1.005179661,0.556448027,-0.253400547,-0.449624732,0.369814082,0.335585339,-0.195147277,-0.394234353,0.063076407,0.173624771,-0.443582761,-0.254354564,0.243917423,0.157939531,0.225856545,0.07369441,0.466386342,-0.505669973,0.329998184,-0.108928055,-0.240975623,-0.469185992,-0.274812305,-0.253408689,-0.178247284,-0.178600633,-0.25410347,-0.166094786,-0.202969443,-0.277969661,-0.260953251,-0.170185794,0.771239434,0.036508704,0.24072192,0.244750632,0.384403891
212,5425006700054,Stout/Porter,-0.11841315,-0.043989599,0.756967498,-0.250814271,-0.302571705,-0.178842279,0.024529018,0.090668706,-0.383913456,-0.338074423,0.643669016,0.724617656,0.466107606,-0.234467264,0.45425257,0.315011053,0.160431517,0.916530537,0.64470409,-0.483747864,0.128411179,0.094164138,-0.313095111,0.110249858,-0.159513334,0.535648592,0.057215695,0.128645163,-0.126484581,0.64618355,-0.514427648,0.057563254,0.834488519,-0.371608771,-0.314516857,-0.531140823,0.982178424,-0.345291043,-0.345379248,-0.255370648,-0.157100104,-0.192597444,-0.273411429,-0.2681012,-0.337864428,0.124548078,0.06781073,0.407091511,-0.05796723,0.33518631
78,5425006240017,Brown,0.117339105,-0.140872143,-0.354883466,0.888339151,-0.125965065,-0.165914671,-0.091628026,-0.223406069,-0.05743339,-0.231333693,0.294406049,0.011792387,0.474041274,0.169589035,0.307137091,0.34071108,-0.389674442,0.081043471,1.560246631,-0.200992405,-0.278481684,-0.162682073,0.377172129,-0.262840853,-0.304710291,0.234986386,-0.384359052,0.607236788,0.156714314,0.390011102,-0.6080291,-0.30558765,1.384230662,-0.337201163,0.704453661,-0.375413773,-0.385474619,-0.240232182,0.368221061,-0.246405648,-0.180678619,-0.220198636,-0.33198296,-0.29520557,-0.220629014,-0.107235119,-0.373505326,0.280084039,-0.262740552,0.63103168
234,5425029490024,Blond,-0.308431938,-0.315397845,-0.146533006,-0.221301605,-0.271850258,0.425120274,-0.237767872,-0.359692818,0.452394656,0.211118602,-0.593970685,-0.458185441,-0.518447921,-0.270494704,-0.207536237,0.223021789,-0.092462595,0.110223503,-0.383813984,0.030661093,0.752368818,-0.308797253,-0.314289334,0.269112888,0.801518478,-0.910055714,-0.380007259,-0.646720861,-0.302299588,-0.500840873,-0.480623913,1.666040056,-0.601417856,1.585805606,-0.15360133,0.13992728,-0.281105362,-0.250482413,0.100159434,-0.227749707,-0.186646869,-0.22386688,-0.329386681,-0.298126863,-0.235921232,0.11124808,0.436231833,0.128399618,0.813022543,-0.138352275
147,5412107000466,Tripel,-0.634319373,-0.180934801,-0.242526222,-0.456107441,-0.2940446,-0.277007608,-0.045767328,-0.062734728,-0.038400116,-0.077913632,-0.734751929,-0.221308267,-0.458662362,-0.274896155,-0.613064474,0.115756283,0.526287297,0.119656791,-0.484093334,-0.38487565,-0.608231754,0.135513804,-0.080278988,-0.345055469,-0.039019072,-0.091842897,-0.083593828,-0.287504009,-0.28092024,-0.264270939,-0.175324729,-0.510300439,-0.24342232,-0.473926201,0.730245373,0.073904855,-0.441022576,2.731075163,0.002917302,-0.21880875,-0.18330242,-0.216298389,-0.324601223,-0.290500678,2.752413252,-0.128657835,-0.45293479,-0.7643902,-0.433910592,-1.151446663
66,5413977000037,Tripel,-0.130301285,-0.214039221,0.638763483,0.239836898,-0.364794486,-0.540079131,-0.192349042,-0.412583326,-0.299379531,-0.34312896,-0.407613298,-0.533906998,0.178786651,-0.185448534,-0.444295581,0.22961667,0.08604677,0.142043422,0.498577752,-0.238905137,-0.946375923,-0.269541293,-0.313769139,-0.705353415,-0.260110172,-0.468595442,-0.670892458,-0.194386132,-0.332133224,-0.113702119,-0.384763252,-0.599748792,0.436728935,0.144840603,-0.006654458,0.490419983,0.267286481,-0.20352387,-0.016659273,-0.258195708,-0.198345162,-0.23102887,-0.303155131,-0.269953922,-0.195272075,0.46417764,-0.575008159,0.040766531,-0.043295716,-0.447063537
249,9120041150784,Blond,-0.167812604,0.250291648,-0.289144762,-0.102122069,-0.1446395,0.35794862,0.020441072,-0.202616484,0.27566016,-0.081566604,0.45423393,0.533203276,-0.025764206,0.004816401,0.089889135,0.064379439,0.350614158,0.007105491,0.156585663,-0.475284332,0.419994307,0.114524826,-0.334334102,0.432171102,-0.306051384,0.07947426,0.322481062,-0.026334853,-0.308483081,-0.428655581,-0.262020981,0.36504143,-0.494971725,-0.340493859,-0.449604702,-0.389337065,-0.309041751,-0.33946832,-0.352548641,0.252696067,-0.171020968,-0.213774845,-0.3007086,-0.2680461,-0.332595306,0.536351499,0.219067655,0.158855134,0.745172652,0.723456436
104,5412858000081,Strong ale,0.791112947,0.530296962,0.844010174,0.712930571,-0.149151594,0.582939127,-0.10724862,0.199226281,0.055952338,0.624684692,0.152333718,0.016104447,-0.133795583,0.338406693,0.096314908,0.911088585,0.672709159,0.466167441,0.622738675,0.193501191,0.51271558,0.069841409,-0.056111106,-0.191812978,0.263141095,0.63861635,0.350162007,-0.003195614,0.239330245,0.001644867,-0.441524541,0.363983549,-0.042497636,-0.373808944,0.621683934,-0.414622246,-0.080129965,0.494074906,-0.184221234,0.021736648,-0.166567823,0.218064533,-0.310481809,-0.267194727,0.500010321,0.706049832,0.035104126,0.72793554,0.861001044,0.062965372
101,5425036450004,Blond,-0.744749296,-0.338090504,-0.331267903,-0.294892823,-0.400673755,1.180748113,1.103160919,0.6714133,0.430881354,-0.127590536,0.004796055,-0.12278388,0.049999004,0.526487097,-0.296281029,-0.563575805,-0.043772131,-0.224695699,-0.128963393,-0.272484491,0.271431975,1.234818716,0.119867051,0.155866722,-0.188939219,0.092072363,-0.117302037,0.89307539,0.123704792,-0.215152906,-0.463069596,0.136253464,0.484625496,-0.556524671,-0.417307707,-0.46315738,-0.125199269,-0.33946832,-0.455592668,0.72670829,1.431113095,0.488161869,-0.3007086,-0.2680461,-0.332595306,0.077470959,-0.148432976,0.691070749,0.641557021,0.499561907
237,5400000000008,Brown,0.040393934,-0.271514083,-0.199444758,0.034941663,-0.0086261,-0.101750006,-0.08618432,0.276708234,-0.08838962,-0.388050711,0.053530132,0.272169474,0.051593214,-0.030237309,0.109744255,1.03945872,0.33647758,1.139535805,0.653725801,0.551930935,-0.094718388,-0.13590247,0.495025866,0.225303863,0.061716505,-0.171197312,-0.080715976,0.004635135,-0.104698911,-0.275459776,-0.236668888,0.278764543,-0.260937335,-0.337201163,-0.195367127,0.318167288,0.143561487,-0.38753494,-0.105342469,-0.246405648,-0.180678619,0.056266061,-0.33198296,-0.29520557,-0.37825167,0.737460359,0.32745341,0.314369022,0.507700454,0.169015523
127,54138278,Blond,-0.415253278,-0.093586587,-0.180138119,-0.51757187,-0.155682745,0.465188924,0.594214636,0.097516928,0.178344723,0.25701408,0.223576255,0.393345356,0.069990926,-0.058375936,-0.13122632,-0.338233732,-0.005783391,-0.291709391,-0.318479638,-0.296657214,0.31751596,-0.098687412,-0.21834254,0.306912793,-0.033440983,0.119792162,0.409848774,-0.017759669,-0.159823368,-0.083190736,0.061711963,0.190036251,0.02042481,0.093532117,-0.504686517,0.441132593,0.528620283,0.045682529,-0.047800115,-0.20415053,0.044600295,-0.137088517,-0.310701333,-0.279127672,-0.18853446,0.27485369,-0.148907366,-0.163425894,0.625808194,-0.122015734
245,5412186000098,Tripel,-0.519721882,-0.032160676,0.245563393,-0.374073309,-0.315992172,-0.290137567,0.18636906,-0.359362833,-0.139238763,-0.258345027,0.147486296,0.157805508,-0.296409301,0.245338213,-0.144236407,-0.67926911,-0.608037135,0.60797013,-0.182548922,-0.358612985,-0.522819407,-0.337764616,-0.28800687,-0.447384671,-0.279515127,-0.496941561,-0.300800878,-0.330199538,0.037350087,-0.618457965,-0.401076239,-0.320755421,0.037311988,1.474148324,0.305159838,1.192998202,0.822646161,-0.347180592,-0.236155864,-0.246050591,-0.194456763,0.297379436,-0.304324965,-0.275719588,-0.337897322,-0.064519418,-0.762202849,-0.384575725,-0.020109833,-0.363794246
191,5411098700010,Tripel,-0.331872091,0.129272397,-0.242526222,-0.144201508,-0.2940446,-0.062418584,-0.171244708,-0.013330431,-0.189653325,-0.280257605,0.623502226,0.163632032,0.437499253,-0.184025267,-0.263508891,-0.17825956,-0.101665592,-0.042029215,-0.263322647,-0.161390187,-0.094045739,0.257942275,-0.173692584,0.046043013,-0.302601557,0.378616004,0.377120008,0.100759967,-0.28092024,-0.35306898,-0.410527325,0.335237429,0.044101925,-0.473926201,0.696554612,0.427372751,0.131913752,0.26540787,-0.086042866,-0.21880875,-0.18330242,-0.216298389,-0.324601223,-0.290500678,0.298434795,0.922628183,0.255894211,0.17930836,0.068317779,0.049512314
60,5425029020078,Christmas,0.086144572,-0.970581582,0.939148573,-0.080891116,0.707236349,0.255219111,-0.4937209,0.255641832,0.69718671,-0.417659128,0.261581752,0.073971145,0.131767645,-0.499263938,0.188819575,1.386866358,-0.647721199,0.579106267,-0.555756438,2.421588418,1.301156625,-0.482822749,0.109046789,0.971773458,1.40570253,-0.118042022,-0.021366527,0.126090515,-0.363371425,0.100765648,-0.26655485,1.399391665,-0.268605843,-0.264213977,-0.550811833,-0.7594485,-0.558389742,-0.366768402,-0.506451787,0.18010588,0.333693222,-0.225152971,-0.314573857,-0.282148931,-0.357289729,1.170127054,1.019157743,0.700972578,0.14728274,-0.083622006
51,5411081000523,Strong ale,1.279221424,0.768021021,-0.026428552,1.543910186,0.239914763,0.233764126,-0.042244392,-0.056038268,0.280655499,-0.044274863,0.601113907,0.103744705,0.605003554,-0.390275691,0.018748268,0.906612098,-0.006405263,-0.1666433,1.815392404,-0.47005414,-0.124688827,-0.368921504,-0.031511228,0.084801662,-0.413806934,1.520819735,0.4237552,1.246010723,-0.250087308,-0.431786789,-0.480890547,0.128452835,2.288988084,0.496742933,0.021166458,0.087814462,-0.050093938,0.305105694,-0.115650846,-0.260285219,-0.151015488,-0.183039203,-0.259165332,-0.248138063,0.319514345,0.67643415,-0.288016581,0.570108941,-0.435623077,-0.351053174
144,5411516002306,Lambic,-0.762762431,-0.130225029,-0.412599397,-0.44570848,-0.369212613,0.198340397,-0.267196361,-0.382281215,0.17780931,0.112830864,-0.188475545,-0.093342903,-0.015066468,-0.363833015,-0.274468708,-0.721186428,-0.144067465,-0.494423676,-0.535000676,-0.403620622,-0.006408575,0.094393233,-0.329200828,0.281080947,-0.142747306,-0.244907689,-0.009564812,0.006479808,-0.321833721,0.021006075,2.847017971,-0.296733249,-0.772442244,-0.479556175,-0.565434315,-0.070791223,-0.150492505,0.715268619,0.200608552,-0.241918612,-0.166153374,-0.211564443,2.438065158,3.410582917,0.769396663,-0.455712427,0.58547049,-0.28706997,0.656885865,0.474743221
28,5425036580008,Pils/Lager,-0.980822079,-0.444528324,-0.118413293,-0.393097064,-0.342685636,1.483741091,0.984994679,0.746735194,0.90789596,-0.075189974,-0.726905282,-0.640556168,0.244873143,-0.194889744,-0.586448253,-1.059808487,-0.385678828,-0.516815319,-0.262078204,-0.382359455,0.96598831,0.730795219,0.521639177,0.146846418,0.159297455,-0.778209397,-0.524812378,-0.292221497,-0.06482915,-0.503436422,-0.060571177,0.6670096,0.007863372,-0.157648489,-0.303996835,-0.08317003,-0.159922887,0.042097186,-0.351837235,-0.226283226,-0.17264939,-0.205780602,-0.327871302,-0.296172324,0.078096914,0.254835276,-0.139717899,0.136124804,1.246187774,0.481664592
41,5411656010315,Lambic,-0.011526721,0.055973871,0.29574974,-0.318486967,-0.190313133,-0.07869978,-0.053384375,-0.260549831,0.187638718,0.035928083,-0.36126145,-0.197862308,-0.343730702,-0.412315049,-0.08528089,-0.623645386,-0.009467602,-0.16667838,-0.512791192,-0.431772182,-0.149731598,0.212834554,-0.318231854,-0.083243583,-0.118593186,-0.31879424,-0.375825691,-0.262743661,-0.249276809,-0.185995411,2.381337338,-0.490925501,-0.673614562,-0.343567137,-0.4259615,-0.056165295,0.070139278,0.066491311,-0.29265323,-0.248142575,-0.160148109,-0.204596605,1.118205368,1.455512274,0.087524777,-0.238157502,0.360798154,-0.040711398,0.212249302,0.087426245
153,5425007810806,Kriek,-0.57312755,-0.089599436,-0.429247852,-0.493870265,-0.342976798,-0.351427404,-0.514986489,-0.369153169,0.000559781,-0.020751197,0.043673013,0.229657289,-0.238972355,0.232896086,0.582074759,-0.675618591,-0.1541688,-0.513902451,-0.501364888,-0.200181904,-0.621316019,-0.34216712,-0.283492388,-0.401353594,-0.122773826,0.003439591,0.617031732,-0.263272568,-0.245725201,0.076024533,2.615437127,-0.379059455,-0.697310063,-0.482112706,-0.497984569,0.084162688,-0.506091656,-0.029543713,-0.143567322,-0.231139286,-0.166492365,-0.197426812,1.09775921,1.395869918,0.004654078,-0.422198516,0.485864914,-0.293320367,-0.324687767,-0.574754858
146,54004009,Scotch,1.078772719,0.179123978,0.505641669,0.358064068,1.946139253,0.220844932,-0.417835126,-0.523589703,0.642990105,-0.050327014,-0.198321749,0.376825427,-0.392013109,0.640096618,-0.689068908,0.704268795,0.140632451,0.18656687,-0.063485592,1.400446934,1.016577362,-0.469794384,0.539861078,1.296266427,-0.002534892,-0.002503559,0.198124103,-0.243619334,-0.081678598,0.149785997,-0.067933897,0.384836527,0.041232599,-0.251574273,0.179371624,-0.233901674,0.716178092,-0.355597144,0.023683268,-0.297576527,-0.239478139,-0.247785515,-0.291095012,-0.243888155,-0.348073318,0.558045876,0.478263936,0.981137649,0.610959617,-0.260175883
168,5410263060034,Scotch,1.419188849,0.239688698,1.304298467,1.759044076,-0.357277366,-0.804528856,-0.417835126,-0.523589703,-0.161316899,-0.426447857,0.304448863,0.192825643,0.098969756,0.500331125,-0.153009033,1.49700666,0.103566679,0.149356367,2.368488183,0.058810746,-0.764922986,-0.469794384,0.066052993,-0.173305099,-0.482422413,0.588061156,-0.214149032,0.586027127,0.347912008,1.036112594,-0.699525392,-0.646786686,1.366288924,-0.135463637,0.389133394,-0.222874214,-0.628370485,-0.355597144,-0.487275769,-0.297576527,-0.239478139,-0.247785515,-0.291095012,-0.243888155,-0.348073318,0.698623356,-0.055673322,0.570059164,-0.350523862,0.102584274
30,5430000043014,Blond,-0.615041738,-0.250466433,-0.302423681,-0.453922272,-0.271850258,0.407996682,-0.020586386,0.792757309,-0.084731666,-0.278312821,0.538481435,0.125152631,0.709905592,0.139061546,-0.064656647,-0.632193782,-0.315613183,-0.424805125,-0.28909232,-0.262236788,0.441464162,0.448498945,0.464106647,-0.125058228,-0.310444688,0.493634641,0.372715837,0.860885825,-0.302299588,-0.006631841,-0.40216802,0.365070974,0.445643433,-0.390942709,0.126780962,-0.293632762,-0.352175749,-0.346611975,-0.045947845,-0.227749707,-0.186646869,-0.22386688,-0.329386681,-0.298126863,-0.341800213,-0.256454725,-0.551015335,-0.191212635,-0.266565938,0.506713308
36,5412896000074,Brown,1.488769663,0.035909807,0.554763476,2.193257875,0.978122249,0.105991415,0.724436205,0.78686373,-0.470254886,0.014367689,-0.262644771,-0.515013103,0.229140094,-0.437522681,-0.251428625,1.25778907,-0.457770581,0.27191377,1.46153708,0.935201826,-0.022955117,-0.024380257,0.108573688,-0.027275068,-0.229727866,-0.088408315,-0.049171535,-0.135261952,-0.278974393,-0.208209413,-0.392275394,0.573625375,0.418667617,0.440354211,0.538486298,-0.377395144,-0.248155262,-0.38753494,-0.462532711,-0.246405648,-0.180678619,0.002350913,-0.33198296,-0.29520557,-0.37825167,0.678349512,0.202548286,0.855449005,0.767799904,-0.194852673
126,54085060,Amber,1.861343053,1.624634472,0.157126918,1.914663671,0.991055437,0.560485511,-0.140429685,0.5910231,0.145350234,0.287631461,0.30537033,-0.771745632,0.902630531,-0.441750879,1.155379805,1.318926843,0.298518385,0.074435964,1.04175946,0.431367423,0.772881006,-0.058080614,-0.276181905,0.498926843,0.272021212,0.561543517,-0.632692624,0.474202596,-0.247569995,1.238092698,-0.477906869,0.592644846,-0.099618914,-0.448226162,0.537127794,-0.517091724,0.31869137,0.001919084,-0.387671461,-0.251346633,-0.170150457,-0.198518673,-0.284383559,-0.279969843,-0.338178284,0.917906628,0.462590185,0.388914982,0.475131227,0.890411244
162,5425018070015,Lambic,-0.257217912,-0.0684499,-0.031913683,-0.300178073,-0.120363307,-0.3269793,-0.224767813,-0.252907767,0.288866315,-0.293669381,-0.31960973,-0.484504564,0.156521313,-0.205476923,-0.142291891,-0.817370989,-0.107308549,-0.196682164,-0.444422189,-0.327518675,-0.212264404,0.228594026,-0.210548198,0.144061767,-0.326653117,-0.50691133,-0.214387531,-0.388287593,-0.293420406,-0.223531263,2.343735074,-0.704498877,-0.560864856,-0.467412271,-0.457156533,-0.157835054,0.229073173,-0.318358868,0.161717962,-0.248142575,-0.160148109,-0.204596605,1.175417034,1.31900316,-0.311607399,-0.263327194,0.072521697,-0.021588566,-0.186745618,0.455646758
123,5425026960018,Stout/Porter,0.558474312,-0.056331735,0.490112207,-0.554391142,-0.384539605,0.252506913,-0.4937209,0.091395322,0.475474635,-0.417659128,0.540272256,-0.391034465,0.648260057,-0.044220062,0.831299031,0.64730779,0.052665891,0.966603709,0.196302592,0.531950945,0.177332197,-0.482822749,-0.360475463,0.514965838,-0.154052199,0.644262924,0.036210418,0.957310367,0.220154498,0.851922764,-0.26655485,0.512176806,-0.48257564,-0.159397542,0.054252018,-0.491371261,0.059918845,-0.366768402,-0.506451787,-0.089986156,0.28523149,-0.225152971,-0.314573857,-0.282148931,-0.357289729,0.866635637,0.125390323,0.95012573,0.673033091,0.170364787
130,5425025910410,Brut,0.401229008,1.25022332,0.821145455,-0.59238833,-0.447275469,0.717327857,1.679599339,-0.458309285,1.382903778,0.466320947,-0.395569295,-0.430209456,-0.295313927,-0.086389026,-0.294071676,0.506072134,1.258736543,0.76259339,-0.526737078,-0.535076164,0.071660425,0.67146146,-0.302655853,0.383197075,-0.04637752,-0.672101482,0.225275956,-0.395033667,0.138167069,-0.251961874,2.213032359,0.074237568,-0.994606558,-0.701431141,-0.513726054,1.535864372,-0.22806365,-0.376104473,0.188751399,0.118507892,-0.171125303,-0.243970646,3.439422548,1.179876269,-0.374259134,-0.385046564,0.39165438,0.371638401,0.902444846,-0.747556579
8,5425006241304,Hoppy,0.457350977,0.369167979,0.399682563,0.456832941,-0.357277366,1.162586781,0.196628655,-0.107808225,1.209451338,-0.426447857,0.189531168,0.501328653,0.308568204,-0.415119379,-0.074552735,-0.290548857,-0.833144967,0.588848446,-0.098873069,-0.259375424,1.649629517,0.066430351,-0.407755093,2.00297861,0.792826687,0.966960992,1.417983744,0.279272674,-0.381231037,0.025108903,-0.067933897,1.215073866,-0.282985085,0.989711491,-0.537891144,-0.759028692,-0.467005674,-0.355597144,-0.231796251,-0.297576527,-0.239478139,-0.247785515,-0.291095012,-0.243888155,-0.348073318,1.267058695,0.68078519,0.68104095,0.749978585,-0.364246669
31,5411681401164,Hoppy,-0.489957869,-0.108704907,-0.094463791,-0.495997296,-0.339668982,0.942269165,0.770556692,0.1383631,0.821110823,0.703424143,0.383225474,0.601001722,-0.382125706,-0.24402948,-0.196193339,-0.213445256,-0.118258587,-0.121099319,-0.267504297,-0.023904648,1.379030347,-0.202104163,0.337423706,1.249832973,0.704372248,0.505085973,0.453744619,-0.036911031,-0.140147525,-0.016242923,-0.078940268,1.162415222,-0.295631878,-0.056510856,-0.359575426,0.098318023,-0.268434359,-0.352271463,-0.462282809,-0.228287652,-0.166329579,-0.200984741,-0.311306183,-0.266568441,-0.344019668,1.173027078,0.378128086,0.384632423,1.328588018,0.367681284
52,8715951011112,Stout/Porter,0.875765413,-0.365816327,0.106266491,0.166115454,1.392689797,-0.253900462,-0.426447027,-0.097331917,-0.331392367,0.35232986,1.110339356,1.78885696,0.078574467,0.60572406,-0.424231431,1.180435288,-0.234553115,-0.012163693,0.988335248,1.971912641,0.419335001,-0.358310776,0.026251817,0.141395553,0.494716172,0.464111303,0.772213825,-0.51527545,0.5106697,-0.594371394,-0.308826099,0.413836772,0.753779195,-0.319606346,-0.409824247,1.042729503,-0.045721202,0.135805923,1.077351834,-0.257867798,-0.172039622,-0.224802306,-0.319330699,-0.2806984,0.168473988,0.354000032,0.48497736,0.733784807,0.071438073,0.252228156
9,5411081005368,Hoppy,-0.201689387,0.529392561,0.119183477,-0.523974473,-0.371749524,0.695978966,0.501023927,-0.370166448,0.545561196,0.291100215,0.061899278,-0.223403253,0.188139365,-0.189060323,-0.075697979,-0.029833464,-0.046605361,-0.004699334,-0.297812825,-0.168909911,0.905355275,0.76009244,-0.413880916,1.259888286,0.243169559,-0.076582327,-0.248961175,-0.322213365,-0.162727749,-0.273108782,-0.060797968,0.814322376,-0.5847254,-0.091350291,-0.387389071,0.619751419,0.08913863,-0.349556562,0.081339643,-0.093171684,0.108623613,-0.204315821,-0.323671093,-0.265117304,-0.34191988,0.0490018,0.48995822,-0.28776369,1.072285096,-0.487611153
204,5425006240024,Tripel,-0.931149086,-0.63405511,-0.36484663,-0.480691114,-0.315992172,-0.532546894,0.254649148,-0.359362833,-0.678879323,-0.258345027,-0.537878153,-0.451521968,-0.481146019,0.006155785,-0.057583991,-0.963530263,-0.628488723,-0.562703037,-0.492799705,-0.43254011,-0.466188617,-0.033553179,-0.28800687,-0.3025891,-0.279515127,-0.227232482,-0.445280938,-0.413308404,0.21162557,-0.077713378,-0.293199387,-0.421360636,0.45148506,0.632818276,0.253873815,-0.186537853,0.863660383,-0.215002444,0.413592517,1.273560215,1.368379456,-0.007710499,-0.304324965,-0.275719588,-0.192313722,0.14029372,-0.373626181,-0.436539187,-0.118446126,-0.354189667
94,5412186003013,Blond,-0.728796176,-0.367966187,-0.176028381,-0.49663297,-0.048982261,1.066479987,1.55952768,2.311289538,-0.249999723,0.497876359,-0.28455265,-0.795678126,-0.056231661,0.070424277,0.193696988,-0.069657376,-0.246056826,-0.3558349,-0.234394825,0.406580475,0.587908969,1.817880766,1.750063517,-0.087937365,0.182572765,-0.281406306,-0.369137791,-0.147997143,-0.015487654,-0.002767162,-0.121720648,0.063834581,0.218082587,-0.294565653,0.242496855,-0.416608851,0.743338146,-0.269109363,-0.272648659,-0.224174694,-0.1626491,-0.069192672,-0.33738911,-0.287612613,-0.263396581,-0.433397758,0.526215723,-0.575173727,0.403690637,0.504178384
131,5410769200088,Scotch,0.798207651,0.183635834,0.304501736,1.303402259,-0.357277366,0.251184176,0.073735899,-0.107808225,0.556329978,-0.111873195,0.568256898,-0.047856677,0.919575047,-0.187597441,-0.21895599,0.317879739,-0.434449138,0.829687287,-0.203416632,0.930325547,0.696677478,-0.040814596,-0.407755093,0.797705112,0.323843205,0.645013787,1.051616339,0.942117898,-0.081678598,-0.053017975,-0.470031127,0.225763987,-0.189967966,0.061176759,-0.267208559,-0.283723448,-0.408659514,-0.355597144,-0.031604867,-0.297576527,-0.239478139,-0.247785515,-0.291095012,-0.243888155,-0.348073318,0.530025253,0.017953183,0.915529268,0.670226045,0.342093801
75,5412783052018,Lambic,-0.610983355,0.464857742,-0.323359229,-0.434340746,-0.107694913,-0.147180129,-0.28275216,-0.387442903,0.062062908,-0.105569439,-0.394362587,-0.233291721,-0.433825692,-0.338955134,-0.410299921,-0.513301387,0.210064313,-0.051933822,-0.522142554,-0.357664473,-0.088091789,-0.179908562,-0.322850369,0.055393326,0.040289692,-0.224325876,0.084464681,-0.289335319,-0.22871345,-0.268912473,1.900912411,-0.284930118,-0.723073292,-0.425222452,-0.307049666,0.128695905,0.27401184,0.345726108,0.201848371,-0.245521959,0.44532983,-0.207530432,1.668161208,1.404666602,0.365359249,-0.247247175,0.300653254,-0.177755521,0.176487824,0.181350365
34,5411681038001,Tripel,0.370060259,0.535983515,0.630973257,0.06940509,-0.315992172,0.224368651,-0.438238721,0.30627833,0.187836749,-0.258345027,0.450301356,0.620861427,0.404625073,-0.441885611,-0.30346707,0.257556362,0.366323784,0.052782881,0.351185149,-0.210758735,0.027353465,-0.420372836,-0.043383612,-0.036957673,-0.279515127,-0.270461784,-0.157257307,-0.39293016,-0.311200879,-0.36359766,-0.124214625,0.052672401,0.235784709,-0.445074654,-0.117002593,0.079743426,0.019604525,-0.215002444,0.364322027,-0.246050591,-0.194456763,-0.230260048,-0.304324965,-0.275719588,-0.192313722,0.013864065,0.277338508,0.498099038,-0.237370597,0.588559793
108,5425007658880,Brown,0.086839576,-0.622127648,0.113113967,0.11634813,0.114067049,0.16894664,-0.185289516,-0.301574602,0.2007821,-0.191441547,-0.214135468,-0.115725549,-0.07812967,0.063533278,-0.040477762,0.130686487,-0.204897938,0.120619568,-0.024006104,0.036929328,0.412726581,-0.410506733,-0.29675718,0.550531248,0.335323274,-0.237547091,0.031575763,-0.520860072,-0.080525355,-0.360413211,-0.356718331,0.473029265,-0.50719643,-0.049548249,0.093778889,0.313579793,0.311076707,0.185538059,0.334172779,-0.246405648,-0.180678619,-0.220198636,-0.33198296,-0.29520557,0.229577031,0.427241038,0.217298572,-0.360745359,0.078158017,0.506520597
187,5425017240075,Dubbel,0.118935543,0.298690991,0.164201877,-0.089418102,-0.037991685,0.016993171,-0.105550857,-0.167881235,-0.023187872,0.387743003,0.21901527,-0.034751334,0.449249078,-0.210084309,-0.38623522,0.065694467,0.190560516,0.411913619,-0.344687687,-0.180487193,-0.071954994,-0.251912774,-0.30098773,0.122930921,0.275153879,0.289044666,0.175167654,0.411593815,-0.063988439,-0.543153852,-0.329112474,-0.7263464,-0.264504209,-0.219622474,-0.158963967,0.168402704,0.123087109,-0.373726956,-0.32836839,-0.247424381,-0.189554844,-0.216705748,-0.307661735,-0.277172747,-0.365475161,-0.258820163,-0.521890777,-0.16028794,0.455917238,0.634264534
